deviceDeploymentID,deviceID,deviceType,deviceDescription,deviceExtra,pollutant,units,dataIngestSource,dataIngestURL,dataIngestUnitID,dataIngestExtra,dataIngestDescription,locationID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,fullAQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address,airnow_countryFIPS,airnow_stateAbbreviation,deploymentType,airnow_FIPSMSACode,airnow_countryCode,airnow_stateCode,airnow_timezone,airnow_houseNumber,airnow_street,airnow_city,airnow_zip
0b2f08e3f68bfe76_840510870014,840510870014,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0b2f08e3f68bfe76,MATH & SCIENCE CTR,-77.40027,37.55652,58.6,US,VA,Henrico,America/New_York,,Mt Zion Court,,23223,510870014,840510870014,510870014,PM2.5,Permanent,0014,Active,VA1,Virginia Dept. of Environmental Quality,R3,-5,40060," Richmond, VA ",51,087,,"Central Gardens School, Mt Zion Court, Oak Hill, Henrico County, VA 23223, United States of America",,,Permanent,,,,,,,,
0b544c75d04499ae_840471650007,840471650007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0b544c75d04499ae,HVILLE,-86.6525,36.2975,145.93,US,TN,Sumner,America/Chicago,6,Overlook Circle,Hendersonville,37075,471650007,840471650007,471650007,PM2.5,Permanent,0007,Active,TN1,Tennessee Air Pollution Control Div.,R4,-6,34980," Nashville-Davidson--Murfreesboro, TN ",47,165,,"6 Overlook Circle, Rockland, Hendersonville, TN 37075, United States of America",,,Permanent,,,,,,,,
0b734a5e51afa15a_840530710006,840530710006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0b734a5e51afa15a,Burbank-Maple Street,-119.0084,46.2001,115,US,WA,Walla Walla,America/Los_Angeles,797,Maple Street,Burbank,99323,530710006,840530710006,530710006,PM2.5,Permanent,0006,Active,WA1,Washington Department of Ecology,,,,,,,,"797 Maple Street, Burbank Heights, Burbank, WA 99323, United States of America",,,Permanent,,,,,,,,
0b97822d89739950_840060631010,840060631010,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0b97822d89739950,Portola,-120.471664,39.808334,1472.56,US,CA,Plumas,America/Los_Angeles,2,West Street,Portola,96122,060631010,840060631010,060631010,PM2.5,Permanent,1010,Active,NOS,Northern Sierra AQMD,R9,-8,,,06,063,,"2 West Street, Portola, CA 96122, United States of America",,,Permanent,,,,,,,,
0be2b8462ee04778_630720970007,630720970007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0be2b8462ee04778,Mayaguez 59,-67.144167,18.214167,5,US,PR,,America/Puerto_Rico,,Avenida Pedro Albizu Campos,,00680,630720970007,630720970007,630720970007,PM2.5,Permanent,0007,Active,PR1,Puerto Rico Environmental Quality Board,R2,-4,,,72,097,,"Universidad de Puerto Rico - Recinto Universitario de Mayagüez, Avenida Pedro Albizu Campos, Mayagüez, PR 00680, United States of America",,,Permanent,,,,,,,,
0c0eb12826ff85c5_840MMAIR1035,840MMAIR1035,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0c0eb12826ff85c5,TEHCOAPCD1000,-121.611507,40.347054,,US,CA,,America/Los_Angeles,,,,,840MMAIR1035,840MMAIR1035,840MMAIR1035,PM2.5,Temporary,1035,Active,AIR,AIRSIS,,,,,,,,,,,Temporary,,,,,,,,
0c2fb2d0752bbb45_840516500008,840516500008,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0c2fb2d0752bbb45,HAMPTON,-76.38702,37.10373,4,US,VA,Hampton,America/New_York,,Wythe Landing Loop,,23681,516500008,840516500008,516500008,PM2.5,Permanent,0008,Active,VA1,Virginia Dept. of Environmental Quality,R3,-5,47260," Virginia Beach-Norfolk-Newport News, VA-NC ",51,650,,"Wythe Landing Loop, Hampton, VA 23681, United States of America",,,Permanent,,,,,,,,
0ca32b325ec46de0_840060392010,840060392010,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0ca32b325ec46de0,Madera-City,-120.0341,36.9533,83.54,US,CA,Madera,America/Los_Angeles,,Avenue 14,,93638,060392010,840060392010,060392010,PM2.5,Permanent,2010,Active,CA6,San Joaquin Valley Unified APCD,R9,-8,31460," Madera, CA ",06,039,,"Avenue 14, Madera, CA 93638, United States of America",,,Permanent,,,,,,,,
0ced1612bd941aaa_840401210415,840401210415,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0ced1612bd941aaa,McAlester,-95.794128,34.906082,233.6,US,OK,Pittsburg,America/Chicago,,Broom Road,,74501,401210415,840401210415,401210415,PM2.5,Permanent,0415,Active,OK1,Oklahoma Department of Environmental Quality,R6,-6,32540," McAlester, OK ",40,121,,"Broom Road, Pittsburg County, OK 74501, United States of America",,,Permanent,,,,,,,,
0d481bb590cd3011_840482450021,840482450021,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0d481bb590cd3011,Thomas Jefferson School C303,-93.9139,29.9219,2.59,US,TX,Jefferson,America/Chicago,2136,Jefferson Drive,,77642,482450021,840482450021,482450021,PM2.5,Permanent,0021,Active,TX1,Texas Commission on Environmental Quality,R6,-6,13140," Beaumont-Port Arthur, TX ",48,245,,"2136 Jefferson Drive, Port Arthur, TX 77642, United States of America",,,Permanent,,,,,,,,
0d4d2b8359a40576_840040128000,840040128000,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0d4d2b8359a40576,Alamo Lake,-113.558611,34.243889,403.2,US,AZ,La Paz,America/Phoenix,,Cholla Road,,,040128000,840040128000,040128000,PM2.5,Permanent,8000,Active,AZ1,Arizona Department of Environmental Quality,R9,-7,,,04,012,,"Cholla Road, La Paz County, AZ, United States of America",,,Permanent,,,,,,,,
0d566a99cf2dd839_124000050311,124000050311,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0d566a99cf2dd839,Québec - École Les Primevères,-71.36972,46.77417,10.7,CA,QC,,America/Toronto,,Rue Félix-Antoine-Savard,,G2G 2R2,000050311,124000050311,000050311,PM2.5,Permanent,0311,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"École Primaire les Primevères, Rue Félix-Antoine-Savard, Quebec, QC G2G 2R2, Canada",,,Permanent,,,,,,,,
0d6c6bd01112af3f_840530570011,840530570011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0d6c6bd01112af3f,Anacortes-202 Ave (SO-AQS),-122.613213,48.52008,6.7,US,WA,Skagit,America/Los_Angeles,1008,3rd Street,Anacortes,98221,530570011,840530570011,530570011,PM2.5,Permanent,0011,Active,WA1,Washington Department of Ecology,R10,-8,,,53,057,,"1008 3rd Street, Anacortes, WA 98221, United States of America",,,Permanent,,,,,,,,
0dbe7e37bea30bee_840560010011,840560010011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0dbe7e37bea30bee,Laramie I-80 Mobile,-105.614888,41.324166,2196,US,WY,,America/Denver,,North Avenue,,82070,840560010011,840560010011,840560010011,PM2.5,Temporary,0011,Active,WY1,Wyoming Department of Environmental Quality,R8,-7,,,,,,"North Avenue, Laramie, WY 82070, United States of America",,,Temporary,,,,,,,,
0de266f3f4926dd1_840320030024,840320030024,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0de266f3f4926dd1,Virgin Valley,-114.050347,36.815897,540.46,US,NV,Clark,America/Los_Angeles,,Cindy Sue Lane,Mesquite,89024,320030024,840320030024,320030024,PM2.5,Permanent,0024,Active,NV1,Clark County Department of Environment and Sustainability,R9,-8,,,32,003,,"Virgin Valley High School, Cindy Sue Lane, Mesquite, NV 89024, United States of America",,,Permanent,,,,,,,,
0e09027f57f65291_840450370001,840450370001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0e09027f57f65291,Trenton,-81.8536,33.7397,193.1,US,SC,Edgefield,America/New_York,,Woodyard Road,,29832,450370001,840450370001,450370001,PM2.5,Permanent,0001,Active,SC1,South Carolina DHEC,R4,-5,12260," Augusta-Richmond County, GA-SC ",45,037,,"Woodyard Road, Pine House Crossroads, Edgefield County, SC 29832, United States of America",,,Permanent,,,,,,,,
0e0c61f94518c208_840350011012,840350011012,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0e0c61f94518c208,Tramway,-106.5077,35.185,1805.3,US,NM,Bernalillo,America/Denver,,Oakland Avenue Northeast,,87122,350011012,840350011012,350011012,PM2.5,Permanent,1012,Active,NM2,Albuquerque Environmental Health Department,R6,-7,10740," Albuquerque, NM ",35,001,,"Double Eagle Elementary, Oakland Avenue Northeast, Albuquerque, NM 87122, United States of America",,,Permanent,,,,,,,,
0e600c6cb77cd8bc_840371730002,840371730002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0e600c6cb77cd8bc,BRYSON,-83.442133,35.434767,560.3,US,NC,Swain,America/New_York,,Recreation Park Drive,Bryson City,28713-6835,371730002,840371730002,371730002,PM2.5,Permanent,0002,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,-5,,,37,173,,"Recreation Park Drive, Bryson City, NC 28713-6835, United States of America",,,Permanent,,,,,,,,
0e7c98847ad0f8e0_840191032001,840191032001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0e7c98847ad0f8e0,"Iowa City, Hoover School",-91.503471,41.658195,224.65,US,IA,Johnson,America/Chicago,,City High to Glendale Link,,52245,191032001,840191032001,191032001,PM2.5,Permanent,2001,Active,IA1,Iowa DNR,R7,-6,26980," Iowa City, IA ",19,103,,"Iowa City High School, City High to Glendale Link, Iowa City, IA 52245, United States of America",,,Permanent,,,,,,,,
0ea057ea6ba92a6f_840170191001,840170191001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0ea057ea6ba92a6f,BONDVILLE,-88.372549,40.052241,213.49,US,IL,Champaign,America/Chicago,,County Road 1200 North,,61822,170191001,840170191001,170191001,PM2.5,Permanent,1001,Active,IL1,Illinois EPA,R5,-6,,,17,019,,"County Road 1200 North, Champaign County, IL 61822, United States of America",,,Permanent,,,,,,,,
0eb5c915b81f2a1b_124000050604,124000050604,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0eb5c915b81f2a1b,Rouyn-Noranda - Parc Tremblay,-78.9833,48.2344,292.8,CA,QC,,America/Toronto,517,Avenue Tremblay,Rouyn-Noranda,J9X 6M6,000050604,124000050604,000050604,PM2.5,Permanent,0604,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"517 Avenue Tremblay, Rouyn-Noranda, QC J9X 6M6, Canada",,,Permanent,,,,,,,,
0f615aea1ed38adb_840530670013,840530670013,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0f615aea1ed38adb,Lacey-College St,-122.821503,47.029301,65,US,WA,Thurston,America/Los_Angeles,,College Street Southeast,Lacey,98516-5364,530670013,840530670013,530670013,PM2.5,Permanent,0013,Active,WA1,Washington Department of Ecology,R10,-8,36500," Olympia, WA ",53,067,,"Mountain View Elementary School, College Street Southeast, Lacey, WA 98516-5364, United States of America",,,Permanent,,,,,,,,
0f73ba8032553a45_124000030113,124000030113,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0f73ba8032553a45,JOHNSTON BUILDING -,-63.573689,44.647175,29,CA,NS,,America/Halifax,1672,Granville Street,,B3J 1X8,000030113,124000030113,000030113,PM2.5,Permanent,0113,Active,NS1,Canada-Nova Scotia1,CA,-4,,,00,003,,"J.W. Johnston Building, 1672 Granville Street, Halifax, NS B3J 1X8, Canada",,,Permanent,,,,,,,,
0f903038ea9eb66e_124CC0090121,124CC0090121,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0f903038ea9eb66e,Edmonton East,-113.3681,53.5472,0,CA,AB,,America/Edmonton,10523,17 Street,,T6S 1E4,CC0090121,124CC0090121,CC0090121,PM2.5,Permanent,0121,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,-7,,,00,009,,"10523 17 Str eet, Sherwood Park, AB T6S 1E4, Canada",,,Permanent,,,,,,,,
0fca2c026be78eef_124000063701,124000063701,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0fca2c026be78eef,Grand Bend,-81.7425,43.3306,0,CA,ON,,America/Nipigon,71047,Bluewater Highway,,N0M 1T0,000063701,124000063701,000063701,PM2.5,Permanent,3701,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,00,006,,"71047 Bluewater Highway, South Huron, ON N0M 1T0, Canada",,,Permanent,,,,,,,,
0ffc217f8059c83e_840390610042,840390610042,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,0ffc217f8059c83e,Lower Price Hill,-84.55117,39.10492,157.55,US,OH,Hamilton,America/New_York,2101,West 8th Street,,45204-2003,840390610042,840390610042,840390610042,PM2.5,Permanent,0042,Active,OH1,Ohio EPA-DAPC,R5,-5,,,39,061,,"Fire Station 17, 2101 West 8th Street, Cincinnati, OH 45204-2003, United States of America",,,Permanent,,,,,,,,
103acd92f08f8fe4_840080350004,840080350004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,103acd92f08f8fe4,Chatfield Park - 11500 N. Roxborough Park Rd.,-105.07,39.5339,1571.1,US,CO,Douglas,America/Denver,,Chatfield Internal Trail,,80125,080350004,840080350004,080350004,PM2.5,Permanent,0004,Active,CO1,Colorado Department of Public Health and Environment,R8,-7,19740," Denver-Aurora, CO ",08,035,,"Deer Creek Pit, Chatfield Internal Trail, Douglas County, CO 80125, United States of America",,,Permanent,,,,,,,,
10c34f29096856e3_840480610006,840480610006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,10c34f29096856e3,Brownsville C80,-97.4936,25.8925,6.1,US,TX,Cameron,America/Chicago,343,Ringgold Road,,78520,480610006,840480610006,480610006,PM2.5,Permanent,0006,Active,TX1,Texas Commission on Environmental Quality,R6,-6,15180," Brownsville-Harlingen, TX ",48,061,,"Brownsville Early College High School, 343 Ringgold Road, Brownsville, TX 78520, United States of America",,,Permanent,,,,,,,,
10f311a11693fb7e_840483491051,840483491051,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,10f311a11693fb7e,Corsicana C1051,-96.3992,32.0319,128.1,US,TX,Navarro,America/Chicago,,Corsicana Municipal Airport,Corsicana,75109,483491051,840483491051,483491051,PM2.5,Permanent,1051,Active,TX1,Texas Commission on Environmental Quality,R6,-6,18620," Corsicana, TX ",48,349,,"C. David Campbell Field-Corsicana Municipal Airport, Corsicana Municipal Airport, Corsicana, TX 75109, United States of America",,,Permanent,,,,,,,,
110cbd4b40a523d9_840120310032,840120310032,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,110cbd4b40a523d9,Kooker Park,-81.635556,30.356111,5.21,US,FL,Duval,America/New_York,2898,Bennett Street,,32206,120310032,840120310032,120310032,PM2.5,Permanent,0032,Active,FL3,City of Jacksonville - Environmental Quality Division,R4,-5,,,12,031,,"2898 Bennett Street, Talleyrand, Jacksonville, FL 32206, United States of America",,,Permanent,,,,,,,,
111defa9c902b905_840170310076,840170310076,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,111defa9c902b905,CHI_COM,-87.7136,41.7547,189.21,US,IL,Cook,America/Chicago,7601,South Lawndale Avenue,,60652,170310076,840170310076,170310076,PM2.5,Permanent,0076,Active,IL1,Illinois EPA,R5,-6,16980," Chicago-Naperville-Joliet, IL-IN-WI ",17,031,,"7601 South Lawndale Avenue, Chicago, IL 60652, United States of America",,,Permanent,,,,,,,,
11496d9c3eb20172_840410270001,840410270001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,11496d9c3eb20172,Hood River West Side FD,-121.527478,45.685138,171.1,US,OR,Hood River,America/Los_Angeles,,Tucker Road,,97031,840410270001,840410270001,840410270001,PM2.5,Permanent,0001,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,027,,"West Side Fire Department, Tucker Road, Hood River County, OR 97031, United States of America",,,Permanent,,,,,,,,
1158a431d0c99474_840480290677,840480290677,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,1158a431d0c99474,San Antonio Old Hwy90 C677,-98.580505,29.423933,213.5,US,TX,Bexar,America/Chicago,929,Enrique M Barrera Parkway,,78237,480290677,840480290677,480290677,PM2.5,Permanent,0677,Active,TX1,Texas Commission on Environmental Quality,R6,-6,41700," San Antonio, TX ",48,029,,"929 Enrique M Barrera Parkway, San Antonio, TX 78237, United States of America",,,Permanent,,,,,,,,
117c15e8913e97be_124000052301,124000052301,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,117c15e8913e97be,Saint-Faustin-Lac-Carré,-74.4819,46.035,400.5,CA,QC,,America/Toronto,,Beeches,,,000052301,124000052301,000052301,PM2.5,Permanent,2301,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"Beeches, Saint-Faustin–Lac-Carré, QC, Canada",,,Permanent,,,,,,,,
121d0fdaa651be3a_840MM0070181,840MM0070181,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,121d0fdaa651be3a,Peshastin Mobile,-120.60098,47.566775,314,US,WA,Chelan,America/Los_Angeles,,Main Street,,98847,840MM0070181,840MM0070181,840MM0070181,PM2.5,Temporary,0181,Active,WA1,Washington Department of Ecology,,,,,,,,"Peshastin-Dryden Elementary School, Main Street, Peshastin, Chelan County, WA 98847, United States of America",,,Temporary,,,,,,,,
121fad25495a747a_840MMAIR1020,840MMAIR1020,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,121fad25495a747a,YOSE EBAM 003,-119.783957,37.674544,589.97,US,CA,,America/Los_Angeles,,Foresta Road,,95318,MMAIR1020,840MMAIR1020,MMAIR1020,PM2.5,Temporary,1020,Active,AIR,AIRSIS,USEPA,-8,,,,,,"El Portal Community Hall, Foresta Road, El Portal, Mariposa County, CA 95318, United States of America",,,Temporary,,,,,,,,
121fbe2c853fce7e_840370510009,840370510009,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,121fbe2c853fce7e,W OWEN SCH,-78.953112,35.041416,61,US,NC,Cumberland,America/New_York,,Raeford Road,,28304,370510009,840370510009,370510009,PM2.5,Permanent,0009,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,-5,22180," Fayetteville, NC ",37,051,,"William H Owen Elementary School, Raeford Road, Oakdale, Fayetteville, NC 28304, United States of America",,,Permanent,,,,,,,,
123e0a1ca9ac7e83_840240313001,840240313001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,123e0a1ca9ac7e83,Rockville,-77.106903,39.114399,124.4,US,MD,Montgomery,America/New_York,5110,Meadowside Lane,,20855,240313001,840240313001,240313001,PM2.5,Permanent,3001,Active,MD1,Maryland Department of the Environment,R3,-5,47900," Washington-Arlington-Alexandria, DC-VA-MD-WV ",24,031,,"5110 Meadowside Lane, Montgomery County, MD 20855, United States of America",,,Permanent,,,,,,,,
12722ce6029f0952_840410670005,840410670005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,12722ce6029f0952,Portland Near Road,-122.7455,45.39916,53.12,US,OR,Washington,America/Los_Angeles,6745,Southwest Bradbury Court,,97224,410670005,840410670005,410670005,PM2.5,Permanent,0005,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,38900," Portland-Vancouver-Beaverton, OR-WA ",41,067,,"6745 Southwest Bradbury Court, Tigard, OR 97224, United States of America",,,Permanent,,,,,,,,
127e996697f9731c_840060670010,840060670010,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,127e996697f9731c,Downtown Sacramento - T Street,-121.493146,38.568621,5.07,US,CA,,America/Los_Angeles,,Solons Alley,,95811,060670010,840060670010,060670010,PM2.5,Permanent,0010,Active,CA8,California Air Resources Board,R9,-8,,,,,,"Solons Alley, Sacramento, CA 95811, United States of America",,,Permanent,,,,,,,,
1284379f628a38fe_840MMAIR1029,840MMAIR1029,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,1284379f628a38fe,BUTTE EBAM,-121.716564,39.407519,28,US,CA,Butte,America/Los_Angeles,2854,West Biggs Gridley Road,Biggs,95917,MMAIR1029,840MMAIR1029,MMAIR1029,PM2.5,Temporary,1029,Active,AIR,AIRSIS,,,,,,,,"2854 West Biggs Gridley Road, Biggs, CA 95917, United States of America",,,Temporary,,,,,,,,
13b7e67d9a5ced7c_840240190004,840240190004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,13b7e67d9a5ced7c,Horn Point,-76.1408,38.5876,2.7,US,MD,Dorchester,America/New_York,,Lovers Lane,,21613,240190004,840240190004,240190004,PM2.5,Permanent,0004,Active,MD1,Maryland Department of the Environment,R3,-5,,,24,019,,"Horn Point Airport, Lovers Lane, Dorchester County, MD 21613, United States of America",,,Permanent,,,,,,,,
13e484bd5331ae6e_124000053801,124000053801,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,13e484bd5331ae6e,Tingwick,-71.9492,45.9075,266.9,CA,QC,,America/Toronto,,,,,000053801,124000053801,000053801,PM2.5,Permanent,3801,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"Tingwick, QC, Canada",,,Permanent,,,,,,,,
15dfdba7af3e6d3f_840120866001,840120866001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,15dfdba7af3e6d3f,Homestead Fire Station #16,-80.4828,25.4719,1.74,US,FL,Miami - Dade,America/New_York,,Northwest 2nd Street,,33030,120866001,840120866001,120866001,PM2.5,Permanent,6001,Active,FL1,Florida Dept. of Environmental Protection,R4,-5,33100," Miami-Fort Lauderdale-Miami Beach, FL ",12,086,,"Homestead / Florida City Fire Department Station 16, Northwest 2nd Street, Homestead Trailer Park, Homestead, FL 33030, United States of America",,,Permanent,,,,,,,,
